symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200PE,2024-10-25 11:02:00,178.8,185.35,178.8,180.7,234500
NSE:NIFTY24OCT24200PE,2024-10-25 11:03:00,182,183.4,165.75,174.45,386750
NSE:NIFTY24OCT24200PE,2024-10-25 11:04:00,174.2,178.1,173.15,176,204825
NSE:NIFTY24OCT24200PE,2024-10-25 11:05:00,176.6,180.6,171.7,172.7,247725
NSE:NIFTY24OCT24200PE,2024-10-25 11:06:00,172.15,180.15,172.15,179.25,159200
NSE:NIFTY24OCT24200PE,2024-10-25 11:07:00,179.9,189.05,179.75,185.4,287175
NSE:NIFTY24OCT24200PE,2024-10-25 11:08:00,184.15,188.45,184.15,187.05,198125
NSE:NIFTY24OCT24200PE,2024-10-25 11:09:00,187.4,198.4,186.55,192.95,294550
NSE:NIFTY24OCT24200PE,2024-10-25 11:10:00,193.7,199.15,189.05,199.15,210875
NSE:NIFTY24OCT24200PE,2024-10-25 11:11:00,198.7,201.35,192.65,193.1,322000
NSE:NIFTY24OCT24200PE,2024-10-25 11:12:00,193.7,194,185.9,187,184950
NSE:NIFTY24OCT24200PE,2024-10-25 11:13:00,187.7,188.7,179.9,186.35,214150
NSE:NIFTY24OCT24200PE,2024-10-25 11:14:00,186.4,188.3,178.55,178.55,148100
NSE:NIFTY24OCT24200PE,2024-10-25 11:15:00,177.6,182.45,175.45,182.45,171525
NSE:NIFTY24OCT24200PE,2024-10-25 11:16:00,182.65,187.4,179.55,186.2,169075
NSE:NIFTY24OCT24200PE,2024-10-25 11:17:00,185.9,188.95,183.85,185.2,128000
NSE:NIFTY24OCT24200PE,2024-10-25 11:18:00,186,186,174.3,174.3,142100
NSE:NIFTY24OCT24200PE,2024-10-25 11:19:00,169.5,175.5,163.35,166.1,427200
NSE:NIFTY24OCT24200PE,2024-10-25 11:20:00,165.25,170.75,158.95,164.05,324850
NSE:NIFTY24OCT24200PE,2024-10-25 11:21:00,163.7,165.65,156.85,165.25,229750
NSE:NIFTY24OCT24200PE,2024-10-25 11:22:00,165.55,168.8,162.5,167.8,207750
NSE:NIFTY24OCT24200PE,2024-10-25 11:23:00,168.25,172.05,167.15,171.7,216475
